observed_at,source_domain,source_url,target_url,anchor,rel_attribute,link_status,first_seen,last_seen,provider,provider_metric_name,provider_metric_value,target_country,relevance,opportunity,evidence,resolved_target_url,resolved_http_status,rel_attributes_raw
2026-09-15,wix.to,https://wix.to/TYipbtT,https://www.myglobalhealth.online/booking-calendar/medicare-renova%25C3%25A7%25C3%25A3o-tratamento?utm_medium=page_links,,dofollow,live,2025-11-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/yzc1bKu,https://www.myglobalhealth.online/booking-calendar/pt-consulta-de-medicina-1?utm_medium=page_links,,dofollow,live,2026-05-27,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/SAjsjup,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-medicina?utm_medium=page_links,,dofollow,live,2025-11-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/gInracv,https://www.myglobalhealth.online/booking-calendar/consulta-do-viajante?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/VJL5mTL,https://www.myglobalhealth.online/booking-calendar/consulta-para-a-dsifun%25C3%25A7%25C3%25A3o-erectil?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/IAzsf9F,https://www.myglobalhealth.online/booking-calendar/medicare-consulta-disfun%25C3%25A7%25C3%25A3o-erectil?utm_medium=page_links,,dofollow,live,2025-11-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/Lf8pCVH,https://www.myglobalhealth.online/booking-calendar/baixa-medica?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/services/baixa-medica?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/d3Hnrgv,https://www.myglobalhealth.online/booking-calendar/medicare-baixa-medica?utm_medium=page_links,,dofollow,live,2025-11-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/services/baixa-medica?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/TbPFPyI,https://www.myglobalhealth.online/booking-calendar/certificado-medico-para-carta-condu%25C3%25A7%25C3%25A3o?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/0UE21jA,https://www.myglobalhealth.online/booking-calendar/consulta-da-diabetes?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/JqCPxBO,https://www.myglobalhealth.online/booking-calendar/medicare-consulta-da-diabetes?utm_medium=page_links,,dofollow,live,2025-11-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/Gd9NndX,https://www.myglobalhealth.online/booking-calendar/consulta-de-perda-de-peso?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/services/perda-de-peso?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/nhLJuRy,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-perda-de-peso?utm_medium=page_links,,dofollow,live,2025-11-21,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/services/perda-de-peso?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/7iQ2e6k,https://www.myglobalhealth.online/booking-calendar/vaginal-dryness-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/CCAkx8f,https://www.myglobalhealth.online/booking-calendar/period-delay-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/Bk1Xwfn,https://www.myglobalhealth.online/booking-calendar/bacterial-vaginosis-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/FZTA0FW,https://www.myglobalhealth.online/booking-calendar/hay-fever-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/nWuwo48,https://www.myglobalhealth.online/booking-calendar/acne-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/rqsT0io,https://www.myglobalhealth.online/booking-calendar/oral-thrush-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/LL1OVVx,https://www.myglobalhealth.online/booking-calendar/rosacea-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/SB1N2lD,https://www.myglobalhealth.online/booking-calendar/psoriase-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/4LJtlfB,https://www.myglobalhealth.online/booking-calendar/hair-loss-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/SMvccYo,https://www.myglobalhealth.online/booking-calendar/contraception-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/oMIIlZp,https://www.myglobalhealth.online/booking-calendar/premature-ejaculation-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/t6wTQlr,https://www.myglobalhealth.online/booking-calendar/conjuntivite-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/24ZFpNy,https://www.myglobalhealth.online/booking-calendar/thrush-prescription?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/d1OUPt9,https://www.myglobalhealth.online/booking-calendar/same-day-all-dublin-except-d1-2-4-6-8?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/APT7zdQ,https://www.myglobalhealth.online/booking-calendar/same-day-delivery-dublin-1-2-4-6-and-8?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,69|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,www.doctify.com,https://www.doctify.com/ie/practice/global-health-ireland,https://www.myglobalhealth.online/home,https://www.myglobalhealth.online/home,dofollow,live,2026-08-21,,DataForSEO via OpenSEO,domain_rank|spam_score,66|0,,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/,200,
2026-09-15,www.doctify.com,https://www.doctify.com/ie/practice/global-health-ireland,https://www.myglobalhealth.online/ireland/en,Book,nofollow,live,2026-08-21,,DataForSEO via OpenSEO,domain_rank|spam_score,66|0,ireland,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en,200,nofollow
2026-09-15,viesearch.com,https://viesearch.com/2554r/plan,https://www.myglobalhealth.online/,Global Health | Medical Clinic | Online Doctor,dofollow,live,2026-06-21,,DataForSEO via OpenSEO,domain_rank|spam_score,64|30,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,viesearch.com,https://viesearch.com/2554r/global-health-medical-clinic-online-doctor,https://www.myglobalhealth.online/,,dofollow,live,2026-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,64|0,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,viesearch.com,https://viesearch.com/ishakayis/sites,https://www.myglobalhealth.online/,Global Health | Medical Clinic | Online Doctor,dofollow,live,2026-06-13,,DataForSEO via OpenSEO,domain_rank|spam_score,64|5,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,viesearch.com,https://viesearch.com/ishakayis,https://www.myglobalhealth.online/,Global Health | Medical Clinic | Online Doctor,dofollow,live,2026-06-07,,DataForSEO via OpenSEO,domain_rank|spam_score,64|15,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,youslade.com,https://youslade.com/read-blog/33048_certified-sick-leave-certificates-made-quick-and-stress-free.html,https://www.myglobalhealth.online/ireland/sick-leave,certified sick leave ireland,nofollow,live,2026-07-12,,DataForSEO via OpenSEO,domain_rank|spam_score,64|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,nofollow
2026-09-15,youslade.com,https://youslade.com/read-blog/33048_certified-sick-leave-certificates-made-quick-and-stress-free.html,https://www.myglobalhealth.online/ireland/medical-consultation,medical doctor online in Ireland,nofollow,live,2026-07-12,,DataForSEO via OpenSEO,domain_rank|spam_score,64|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,nofollow
2026-09-15,youslade.com,https://youslade.com/read-blog/33049_certified-sick-leave-certificates-made-quick-and-stress-free.html,https://www.myglobalhealth.online/ireland/sick-leave,certified sick leave ireland,nofollow,live,2026-07-11,,DataForSEO via OpenSEO,domain_rank|spam_score,64|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,nofollow
2026-09-15,youslade.com,https://youslade.com/read-blog/33049_certified-sick-leave-certificates-made-quick-and-stress-free.html,https://www.myglobalhealth.online/ireland/medical-consultation,medical doctor online in Ireland,nofollow,live,2026-07-11,,DataForSEO via OpenSEO,domain_rank|spam_score,64|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,nofollow
2026-09-15,viesearch.com,https://viesearch.com/2554r/global-health-online-medical-clinic,https://www.myglobalhealth.online/,Global Health Online Medical Clinic,dofollow,live,2026-06-13,,DataForSEO via OpenSEO,domain_rank|spam_score,64|15,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,www.bib.az,https://www.bib.az/myglobalhealthonline,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-08-21,,DataForSEO via OpenSEO,domain_rank|spam_score,57|5,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.bib.az,https://www.bib.az/myglobalhealthonline,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,nofollow,live,2026-08-21,,DataForSEO via OpenSEO,domain_rank|spam_score,57|5,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.bib.az,https://www.bib.az/myglobalhealthonline,https://www.myglobalhealth.online/post/understanding-hypercholesterolemia-global-health,https://www.myglobalhealth.online/post/understanding-hypercholesterolemia-global-health,nofollow,live,2026-08-21,,DataForSEO via OpenSEO,domain_rank|spam_score,57|5,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.bib.az,https://www.bib.az/posts/104474,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,nofollow,live,2026-08-21,,DataForSEO via OpenSEO,domain_rank|spam_score,57|25,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.bib.az,https://www.bib.az/search/hashtag/Telehealth/posts,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,nofollow,live,2026-08-21,,DataForSEO via OpenSEO,domain_rank|spam_score,57|5,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
